Id,Label,timeset,type,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
289516,289516,,Furniture,2,4,0.4,0.510417,0.5
289536,289536,,Furniture,1,1,1,1,0
540042,540042,,Furniture,1,1,1,1,0
289549,289549,,Furniture,6,1,1,1,5.5
289553,289553,,Furniture,5,2,0.857143,0.916667,2.5
289559,289559,,Furniture,4,2,0.75,0.833333,1
308235,308235,,Furniture,2,2,0.6,0.666667,0
355167,355167,,Furniture,2,2,0.6,0.666667,0
355172,355172,,Furniture,3,2,0.666667,0.75,0
355175,355175,,Furniture,2,2,0.6,0.666667,0
289566,289566,,Furniture,1,4,0.4,0.46875,0
289571,289571,,Furniture,1,1,1,1,0
308672,308672,,Furniture,1,1,1,1,0
289595,289595,,Furniture,1,10,0.170455,0.248836,0
412484,412484,,Furniture,2,9,0.202703,0.320344,14
289596,289596,,Furniture,1,1,1,1,0
294690,294690,,Furniture,1,1,1,1,0
289600,289600,,Furniture,1,1,1,1,0
294114,294114,,Furniture,1,1,1,1,0
289617,289617,,Furniture,2,8,0.241935,0.365635,26
396125,396125,,Furniture,1,1,1,1,0
504017,504017,,Furniture,1,1,1,1,0
289630,289630,,Furniture,1,2,0.666667,0.75,0
308682,308682,,Furniture,2,1,1,1,1
289633,289633,,Furniture,1,1,1,1,0
292984,292984,,Furniture,1,1,1,1,0
289653,289653,,Furniture,4,2,0.75,0.833333,9.5
437408,437408,,Furniture,2,3,0.545455,0.638889,5
289661,289661,,Furniture,2,2,0.75,0.833333,0.5
289664,289664,,Furniture,4,3,0.5,0.595238,1.5
341334,341334,,Furniture,2,3,0.466667,0.52381,0
348997,348997,,Furniture,2,3,0.466667,0.52381,0
395494,395494,,Furniture,2,3,0.466667,0.52381,0
289666,289666,,Furniture,1,1,1,1,0
491303,491303,,Furniture,1,1,1,1,0
525171,525171,,Furniture,1,3,0.5,0.611111,0
289675,289675,,Furniture,1,2,0.666667,0.75,0
366798,366798,,Furniture,2,1,1,1,1
289682,289682,,Furniture,3,4,0.473684,0.601852,26
390623,390623,,Furniture,2,4,0.428571,0.527778,18
290768,290768,,Furniture,2,2,0.666667,0.75,0
289703,289703,,Furniture,1,7,0.204819,0.27423,0
289706,289706,,Furniture,2,2,0.625,0.7,0
391870,391870,,Furniture,2,2,0.625,0.7,0
289709,289709,,Furniture,1,3,0.5,0.611111,0
528099,528099,,Furniture,2,2,0.75,0.833333,2
289716,289716,,Furniture,2,1,1,1,0
292338,292338,,Furniture,2,1,1,1,0
334167,334167,,Furniture,2,1,1,1,0
289720,289720,,Furniture,1,1,1,1,0
289722,289722,,Furniture,1,1,1,1,0
293012,293012,,Furniture,1,1,1,1,0
289727,289727,,Furniture,2,1,1,1,0
289729,289729,,Furniture,2,1,1,1,0
418414,418414,,Furniture,2,1,1,1,0
522139,522139,,Furniture,2,3,0.555556,0.666667,6
289734,289734,,Furniture,1,2,0.666667,0.75,0
289739,289739,,Furniture,1,2,0.666667,0.75,0
505827,505827,,Furniture,2,1,1,1,1
289740,289740,,Furniture,5,2,0.647059,0.727273,8
289742,289742,,Furniture,3,3,0.44,0.545455,0
289743,289743,,Furniture,5,2,0.647059,0.727273,8
289746,289746,,Furniture,3,3,0.44,0.545455,0
289751,289751,,Furniture,3,2,0.578947,0.636364,0
289760,289760,,Furniture,9,2,0.846154,0.909091,32.75
289752,289752,,Furniture,1,2,0.666667,0.75,0
289753,289753,,Furniture,5,3,0.578947,0.69697,0.25
289754,289754,,Furniture,5,3,0.578947,0.69697,0.25
289755,289755,,Furniture,5,3,0.578947,0.69697,0.25
289756,289756,,Furniture,5,3,0.578947,0.69697,1.5
524040,524040,,Furniture,4,3,0.55,0.651515,0
289763,289763,,Furniture,2,3,0.5,0.560606,0
289759,289759,,Furniture,1,2,0.666667,0.75,0
289765,289765,,Furniture,5,1,1,1,3
289766,289766,,Furniture,5,1,1,1,3
346403,346403,,Furniture,2,2,0.625,0.7,0
398893,398893,,Furniture,2,2,0.625,0.7,0
410927,410927,,Furniture,2,2,0.625,0.7,0
410930,410930,,Furniture,2,2,0.625,0.7,0
289775,289775,,Furniture,2,2,0.666667,0.75,4
467132,467132,,Furniture,2,3,0.571429,0.708333,3
289791,289791,,Furniture,1,2,0.666667,0.75,0
357816,357816,,Furniture,2,1,1,1,1
289794,289794,,Furniture,2,2,0.6,0.666667,2
449234,449234,,Furniture,2,3,0.461538,0.583333,0.5
289795,289795,,Furniture,1,2,0.666667,0.75,0
290242,290242,,Furniture,1,3,0.5,0.611111,0
422055,422055,,Furniture,2,2,0.75,0.833333,2
289798,289798,,Furniture,2,2,0.75,0.833333,0.5
328023,328023,,Furniture,2,2,0.75,0.833333,0.5
467150,467150,,Furniture,2,2,0.75,0.833333,0.5
289800,289800,,Furniture,3,2,0.636364,0.714286,0.5
469680,469680,,Furniture,2,2,0.583333,0.642857,0
502678,502678,,Furniture,2,2,0.583333,0.642857,0
509604,509604,,Furniture,2,2,0.666667,0.75,0.5
289807,289807,,Furniture,2,2,0.666667,0.75,0.5
289817,289817,,Furniture,1,2,0.666667,0.75,0
514684,514684,,Furniture,2,1,1,1,1
418921,418921,,Furniture,1,1,1,1,0
289855,289855,,Furniture,1,2,0.666667,0.75,0
364334,364334,,Furniture,2,1,1,1,1
472123,472123,,Furniture,1,1,1,1,0
289867,289867,,Furniture,2,1,1,1,0
294278,294278,,Furniture,2,1,1,1,0
491771,491771,,Furniture,2,1,1,1,0
289870,289870,,Furniture,1,2,0.666667,0.75,0
289874,289874,,Furniture,2,4,0.461538,0.597222,8
375659,375659,,Furniture,2,3,0.5,0.611111,9
289886,289886,,Furniture,1,4,0.375,0.435185,0
289900,289900,,Furniture,1,1,1,1,0
289920,289920,,Furniture,7,1,1,1,7.5
294169,294169,,Furniture,7,1,1,1,7.5
323336,323336,,Furniture,2,2,0.583333,0.642857,0
327578,327578,,Furniture,2,2,0.583333,0.642857,0
358388,358388,,Furniture,2,2,0.583333,0.642857,0
410915,410915,,Furniture,2,2,0.583333,0.642857,0
469900,469900,,Furniture,2,2,0.583333,0.642857,0
541467,541467,,Furniture,2,2,0.583333,0.642857,0
289923,289923,,Furniture,1,1,1,1,0
305388,305388,,Furniture,1,1,1,1,0
289927,289927,,Furniture,1,12,0.131737,0.193818,0
289928,289928,,Furniture,3,1,1,1,0.5
295030,295030,,Furniture,3,1,1,1,0.5
323621,323621,,Furniture,2,2,0.75,0.833333,0
365698,365698,,Furniture,2,2,0.75,0.833333,0
289932,289932,,Furniture,2,2,0.75,0.833333,0
290745,290745,,Furniture,3,1,1,1,2
481746,481746,,Furniture,2,2,0.75,0.833333,0
289934,289934,,Furniture,2,2,0.75,0.833333,2
292330,292330,,Furniture,1,3,0.5,0.611111,0
548318,548318,,Furniture,2,2,0.75,0.833333,2
289937,289937,,Furniture,1,4,0.416667,0.516667,0
502086,502086,,Furniture,3,3,0.625,0.766667,7
289938,289938,,Furniture,4,2,0.75,0.833333,6.083333
289942,289942,,Furniture,1,2,0.666667,0.75,0
289951,289951,,Furniture,1,4,0.4,0.520833,0
289956,289956,,Furniture,2,2,0.666667,0.75,4
476650,476650,,Furniture,2,3,0.571429,0.708333,3
491585,491585,,Furniture,2,3,0.571429,0.708333,3
490820,490820,,Furniture,1,4,0.411765,0.488095,0
289970,289970,,Furniture,1,1,1,1,0
294708,294708,,Furniture,1,1,1,1,0
289971,289971,,Furniture,2,2,0.666667,0.75,1
289996,289996,,Furniture,1,2,0.666667,0.75,0
289997,289997,,Furniture,1,4,0.411765,0.488095,0
290001,290001,,Furniture,2,8,0.231579,0.324405,72
378201,378201,,Furniture,3,7,0.268293,0.374675,101
290014,290014,,Furniture,1,1,1,1,0
293102,293102,,Furniture,1,1,1,1,0
290056,290056,,Furniture,1,2,0.666667,0.75,0
290060,290060,,Furniture,1,2,0.666667,0.75,0
290073,290073,,Furniture,1,2,0.666667,0.75,0
290075,290075,,Furniture,2,2,0.75,0.833333,0.5
290080,290080,,Furniture,1,2,0.666667,0.75,0
323242,323242,,Furniture,1,1,1,1,0
290115,290115,,Furniture,3,6,0.327869,0.440833,127
361669,361669,,Furniture,3,7,0.27027,0.390119,51.5
430936,430936,,Furniture,3,7,0.294118,0.415952,92
290117,290117,,Furniture,2,2,0.75,0.833333,0.5
339734,339734,,Furniture,2,2,0.75,0.833333,0.5
379964,379964,,Furniture,2,2,0.75,0.833333,0.5
290127,290127,,Furniture,3,6,0.3,0.4625,27.5
516672,516672,,Furniture,2,7,0.244898,0.382738,5
535188,535188,,Furniture,2,7,0.244898,0.382738,5
290150,290150,,Furniture,1,2,0.666667,0.75,0
426357,426357,,Furniture,2,1,1,1,1
290152,290152,,Furniture,1,2,0.666667,0.75,0
388492,388492,,Furniture,2,1,1,1,1
290156,290156,,Furniture,1,4,0.352941,0.444444,0
377249,377249,,Furniture,2,3,0.5,0.611111,5
290161,290161,,Furniture,2,8,0.21978,0.315119,9
481227,481227,,Furniture,2,9,0.185185,0.276706,0.5
290170,290170,,Furniture,1,2,0.666667,0.75,0
547036,547036,,Furniture,2,1,1,1,1
290176,290176,,Furniture,1,1,1,1,0
293756,293756,,Furniture,1,1,1,1,0
290177,290177,,Furniture,1,2,0.666667,0.75,0
352421,352421,,Furniture,2,1,1,1,1
290178,290178,,Furniture,1,8,0.234043,0.322835,0
379283,379283,,Furniture,2,7,0.297297,0.432684,10
290184,290184,,Furniture,1,4,0.357143,0.466667,0
304523,304523,,Furniture,2,3,0.5,0.633333,4
290192,290192,,Furniture,1,8,0.215517,0.274571,0
528497,528497,,Furniture,2,7,0.271739,0.374095,24
290196,290196,,Furniture,1,1,1,1,0
293884,293884,,Furniture,1,1,1,1,0
290198,290198,,Furniture,1,7,0.230769,0.328836,0
451294,451294,,Furniture,2,6,0.290323,0.433333,8
290224,290224,,Furniture,1,3,0.5,0.555556,0
290228,290228,,Furniture,1,2,0.666667,0.75,0
298460,298460,,Furniture,2,1,1,1,1
290230,290230,,Furniture,1,1,1,1,0
291372,291372,,Furniture,3,3,0.5625,0.648148,0.5
531775,531775,,Furniture,2,3,0.529412,0.592593,0
290243,290243,,Furniture,1,2,0.666667,0.75,0
290254,290254,,Furniture,1,2,0.666667,0.75,0
290269,290269,,Furniture,1,7,0.26087,0.334127,0
401006,401006,,Furniture,2,6,0.342857,0.454167,11
438723,438723,,Furniture,1,2,0.666667,0.75,0
290281,290281,,Furniture,2,2,0.75,0.833333,0.5
338832,338832,,Furniture,2,2,0.75,0.833333,0.5
392330,392330,,Furniture,2,2,0.75,0.833333,0.5
290284,290284,,Furniture,2,2,0.625,0.7,6
514992,514992,,Furniture,1,1,1,1,0
290308,290308,,Furniture,3,2,0.8,0.875,1.5
312527,312527,,Furniture,1,2,0.666667,0.75,0
290317,290317,,Furniture,2,5,0.36,0.485185,14
290331,290331,,Furniture,2,2,0.75,0.833333,0.5
416089,416089,,Furniture,2,2,0.75,0.833333,0.5
534307,534307,,Furniture,2,2,0.75,0.833333,0.5
451669,451669,,Furniture,1,1,1,1,0
290337,290337,,Furniture,4,1,1,1,1.5
292080,292080,,Furniture,4,1,1,1,1.5
371991,371991,,Furniture,2,2,0.666667,0.75,0
483396,483396,,Furniture,2,2,0.666667,0.75,0
521217,521217,,Furniture,2,2,0.666667,0.75,0
290338,290338,,Furniture,1,2,0.666667,0.75,0
290341,290341,,Furniture,1,2,0.666667,0.75,0
333185,333185,,Furniture,2,1,1,1,1
290351,290351,,Furniture,2,3,0.555556,0.666667,6
290354,290354,,Furniture,1,2,0.666667,0.75,0
337004,337004,,Furniture,2,1,1,1,1
290359,290359,,Furniture,2,2,0.75,0.833333,0.5
290374,290374,,Furniture,1,1,1,1,0
291574,291574,,Furniture,1,1,1,1,0
290388,290388,,Furniture,3,2,0.8,0.875,1.5
415289,415289,,Furniture,2,2,0.666667,0.75,0.333333
420975,420975,,Furniture,2,2,0.666667,0.75,0.333333
524447,524447,,Furniture,2,2,0.666667,0.75,0.333333
290400,290400,,Furniture,1,2,0.666667,0.75,0
290414,290414,,Furniture,2,2,0.75,0.833333,0.5
368983,368983,,Furniture,2,2,0.75,0.833333,0.5
290432,290432,,Furniture,2,2,0.75,0.833333,0.5
290433,290433,,Furniture,1,2,0.666667,0.75,0
307468,307468,,Furniture,2,1,1,1,1
290438,290438,,Furniture,3,1,1,1,0.5
295023,295023,,Furniture,3,1,1,1,0.5
469347,469347,,Furniture,2,2,0.75,0.833333,0
503597,503597,,Furniture,2,2,0.75,0.833333,0
290440,290440,,Furniture,3,2,0.8,0.875,1.5
291254,291254,,Furniture,2,2,0.666667,0.75,0.5
292787,292787,,Furniture,3,2,0.8,0.875,1.5
491255,491255,,Furniture,2,2,0.666667,0.75,0
290444,290444,,Furniture,1,1,1,1,0
290447,290447,,Furniture,2,6,0.304878,0.372,84
290459,290459,,Furniture,2,2,0.666667,0.75,4
460076,460076,,Furniture,2,3,0.571429,0.708333,3
536752,536752,,Furniture,2,3,0.571429,0.708333,3
290461,290461,,Furniture,1,1,1,1,0
489064,489064,,Furniture,1,1,1,1,0
290464,290464,,Furniture,2,2,0.75,0.833333,0.5
290471,290471,,Furniture,3,2,0.8,0.875,3.5
290791,290791,,Furniture,1,3,0.5,0.583333,0
290477,290477,,Furniture,2,8,0.235294,0.330119,19
294474,294474,,Furniture,1,9,0.192308,0.253254,0
290489,290489,,Furniture,1,4,0.4,0.520833,0
405512,405512,,Furniture,2,3,0.571429,0.708333,3
290516,290516,,Furniture,2,1,1,1,0
290520,290520,,Furniture,2,1,1,1,0
465423,465423,,Furniture,2,1,1,1,0
290517,290517,,Furniture,1,2,0.666667,0.75,0
290521,290521,,Furniture,1,4,0.4,0.520833,0
380133,380133,,Furniture,2,3,0.571429,0.708333,3
461286,461286,,Furniture,2,4,0.444444,0.552083,15
522384,522384,,Furniture,1,2,0.666667,0.75,0
290546,290546,,Furniture,1,4,0.4,0.520833,0
290560,290560,,Furniture,1,2,0.666667,0.75,0
290561,290561,,Furniture,1,2,0.666667,0.75,0
290567,290567,,Furniture,1,2,0.666667,0.75,0
292553,292553,,Furniture,2,1,1,1,1
290568,290568,,Furniture,2,3,0.545455,0.638889,3
290575,290575,,Furniture,1,2,0.666667,0.75,0
385146,385146,,Furniture,2,1,1,1,1
290584,290584,,Furniture,2,2,0.75,0.833333,0
293696,293696,,Furniture,2,2,0.75,0.833333,0
539458,539458,,Furniture,3,1,1,1,2
290585,290585,,Furniture,2,2,0.75,0.833333,0
294936,294936,,Furniture,3,1,1,1,0.5
487120,487120,,Furniture,3,1,1,1,0.5
290595,290595,,Furniture,1,4,0.416667,0.516667,0
290600,290600,,Furniture,2,4,0.416667,0.508333,9
290607,290607,,Furniture,1,2,0.6,0.666667,0
290618,290618,,Furniture,1,3,0.5,0.611111,0
415017,415017,,Furniture,2,2,0.75,0.833333,2
290629,290629,,Furniture,2,1,1,1,0
292545,292545,,Furniture,2,1,1,1,0
368706,368706,,Furniture,2,1,1,1,0
317564,317564,,Furniture,2,2,0.583333,0.642857,0.533333
465546,465546,,Furniture,3,2,0.636364,0.714286,1.233333
290663,290663,,Furniture,3,3,0.6,0.722222,1
291633,291633,,Furniture,4,2,0.75,0.833333,9
536527,536527,,Furniture,2,3,0.5,0.611111,0
290668,290668,,Furniture,2,2,0.75,0.833333,0.5
356172,356172,,Furniture,2,2,0.75,0.833333,0.5
536404,536404,,Furniture,2,2,0.75,0.833333,0.5
290689,290689,,Furniture,2,2,0.75,0.833333,0.5
290691,290691,,Furniture,1,2,0.666667,0.75,0
525311,525311,,Furniture,2,1,1,1,1
290696,290696,,Furniture,2,2,0.666667,0.75,4
467650,467650,,Furniture,2,3,0.571429,0.708333,3
290698,290698,,Furniture,1,2,0.666667,0.75,0
308162,308162,,Furniture,2,1,1,1,1
290708,290708,,Furniture,4,2,0.833333,0.9,3.5
290767,290767,,Furniture,3,2,0.714286,0.8,1.333333
368061,368061,,Furniture,2,2,0.625,0.7,0
388925,388925,,Furniture,2,2,0.625,0.7,0.333333
480274,480274,,Furniture,2,2,0.625,0.7,0.333333
290712,290712,,Furniture,3,2,0.714286,0.8,1.5
290714,290714,,Furniture,1,2,0.666667,0.75,0
290716,290716,,Furniture,1,2,0.666667,0.75,0
361191,361191,,Furniture,2,1,1,1,1
290726,290726,,Furniture,6,5,0.435897,0.597059,93.5
291644,291644,,Furniture,3,4,0.435897,0.519608,84
292539,292539,,Furniture,2,6,0.314815,0.408824,0
513999,513999,,Furniture,2,6,0.314815,0.408824,0
290737,290737,,Furniture,1,2,0.666667,0.75,0
319846,319846,,Furniture,2,1,1,1,1
290755,290755,,Furniture,1,2,0.666667,0.75,0
290763,290763,,Furniture,1,6,0.28,0.385714,0
481799,481799,,Furniture,2,5,0.368421,0.516667,6
290764,290764,,Furniture,3,3,0.6,0.722222,4
456450,456450,,Furniture,2,3,0.545455,0.638889,1.666667
290770,290770,,Furniture,2,2,0.6,0.666667,2
290774,290774,,Furniture,4,3,0.636364,0.761905,15.5
409265,409265,,Furniture,2,4,0.466667,0.583333,2.5
444658,444658,,Furniture,2,3,0.538462,0.619048,10
505519,505519,,Furniture,2,4,0.466667,0.583333,2.5
290816,290816,,Furniture,1,2,0.666667,0.75,0
516175,516175,,Furniture,2,1,1,1,1
290821,290821,,Furniture,1,8,0.196429,0.28961,0
290833,290833,,Furniture,1,2,0.6,0.666667,0
290834,290834,,Furniture,1,4,0.4,0.520833,0
290852,290852,,Furniture,4,1,1,1,1.5
290854,290854,,Furniture,4,1,1,1,1.5
314285,314285,,Furniture,2,2,0.666667,0.75,0
452087,452087,,Furniture,2,2,0.666667,0.75,0
485850,485850,,Furniture,2,2,0.666667,0.75,0
449927,449927,,Furniture,1,1,1,1,0
290880,290880,,Furniture,2,1,1,1,1
518955,518955,,Furniture,1,2,0.666667,0.75,0
290890,290890,,Furniture,2,3,0.5,0.611111,1
528017,528017,,Furniture,2,2,0.6,0.666667,2
290905,290905,,Furniture,3,2,0.8,0.875,3
291315,291315,,Furniture,2,2,0.666667,0.75,0
311252,311252,,Furniture,1,3,0.5,0.583333,0
440657,440657,,Furniture,3,2,0.8,0.875,3
290924,290924,,Furniture,1,2,0.666667,0.75,0
290932,290932,,Furniture,5,9,0.289474,0.468741,104.5
293241,293241,,Furniture,6,8,0.318841,0.490963,134.5
310777,310777,,Furniture,3,10,0.241758,0.38465,57.5
312444,312444,,Furniture,2,9,0.26506,0.374044,0
332058,332058,,Furniture,2,10,0.231579,0.342983,21
491261,491261,,Furniture,3,9,0.268293,0.396771,3.5
290933,290933,,Furniture,1,3,0.5,0.611111,0
456627,456627,,Furniture,2,2,0.75,0.833333,2
290936,290936,,Furniture,2,2,0.625,0.7,6
330040,330040,,Furniture,2,3,0.5,0.633333,4
290944,290944,,Furniture,1,2,0.666667,0.75,0
290965,290965,,Furniture,1,4,0.346154,0.407407,0
290973,290973,,Furniture,1,1,1,1,0
290975,290975,,Furniture,1,1,1,1,0
290977,290977,,Furniture,2,4,0.409091,0.509259,0.5
290978,290978,,Furniture,2,2,0.666667,0.75,1
389619,389619,,Furniture,1,5,0.333333,0.436111,0
290987,290987,,Furniture,2,6,0.28169,0.363333,39
290995,290995,,Furniture,2,1,1,1,0
291607,291607,,Furniture,2,1,1,1,0
292560,292560,,Furniture,2,1,1,1,0
291012,291012,,Furniture,1,1,1,1,0
294329,294329,,Furniture,1,1,1,1,0
291014,291014,,Furniture,1,4,0.4375,0.511905,0
291018,291018,,Furniture,1,2,0.666667,0.75,0
349265,349265,,Furniture,2,1,1,1,1
291229,291229,,Furniture,1,1,1,1,0
291034,291034,,Furniture,3,1,1,1,0.5
294745,294745,,Furniture,3,1,1,1,0.5
393242,393242,,Furniture,2,2,0.75,0.833333,0
416395,416395,,Furniture,2,2,0.75,0.833333,0
291035,291035,,Furniture,1,2,0.666667,0.75,0
291036,291036,,Furniture,1,2,0.666667,0.75,0
407048,407048,,Furniture,1,2,0.666667,0.75,0
291053,291053,,Furniture,1,2,0.666667,0.75,0
368904,368904,,Furniture,2,1,1,1,1
291057,291057,,Furniture,2,2,0.75,0.833333,0.5
291059,291059,,Furniture,1,2,0.666667,0.75,0
291061,291061,,Furniture,1,2,0.666667,0.75,0
291064,291064,,Furniture,2,1,1,1,1
291068,291068,,Furniture,2,2,0.666667,0.75,1
291099,291099,,Furniture,1,1,1,1,0
291100,291100,,Furniture,1,8,0.234043,0.322835,0
382026,382026,,Furniture,2,7,0.297297,0.432684,10
291110,291110,,Furniture,1,1,1,1,0
291116,291116,,Furniture,1,2,0.666667,0.75,0
309808,309808,,Furniture,2,1,1,1,1
293167,293167,,Furniture,1,3,0.451613,0.488095,0
334076,334076,,Furniture,2,3,0.482759,0.535714,13
340857,340857,,Furniture,2,3,0.482759,0.535714,13
507460,507460,,Furniture,2,3,0.482759,0.535714,13
291134,291134,,Furniture,1,5,0.311111,0.367857,0
346371,346371,,Furniture,3,4,0.4375,0.535714,25
291140,291140,,Furniture,1,3,0.416667,0.5,0
464337,464337,,Furniture,2,2,0.625,0.7,4
291141,291141,,Furniture,1,4,0.411765,0.488095,0
291150,291150,,Furniture,3,6,0.30137,0.403788,131
438676,438676,,Furniture,2,7,0.314286,0.403463,120
475343,475343,,Furniture,2,7,0.23913,0.320563,21
291170,291170,,Furniture,1,2,0.666667,0.75,0
291174,291174,,Furniture,1,2,0.571429,0.625,0
536770,536770,,Furniture,4,1,1,1,6
291176,291176,,Furniture,1,4,0.416667,0.516667,0
427298,427298,,Furniture,3,3,0.625,0.766667,7
291177,291177,,Furniture,4,2,0.666667,0.75,16
357377,357377,,Furniture,2,3,0.470588,0.5625,7
291178,291178,,Furniture,1,2,0.666667,0.75,0
406084,406084,,Furniture,2,1,1,1,1
291184,291184,,Furniture,1,4,0.4,0.520833,0
376858,376858,,Furniture,1,1,1,1,0
291212,291212,,Furniture,1,4,0.333333,0.375,0
364871,364871,,Furniture,2,7,0.271739,0.374095,24
291218,291218,,Furniture,1,4,0.352941,0.444444,0
341698,341698,,Furniture,2,3,0.5,0.611111,5
291219,291219,,Furniture,3,2,0.666667,0.75,12
378054,378054,,Furniture,2,3,0.5,0.611111,5
303973,303973,,Furniture,1,1,1,1,0
291231,291231,,Furniture,5,2,0.777778,0.857143,5.433333
291534,291534,,Furniture,4,2,0.7,0.785714,2.233333
320537,320537,,Furniture,2,3,0.5,0.595238,0
291236,291236,,Furniture,1,2,0.571429,0.625,0
291238,291238,,Furniture,2,4,0.409091,0.509259,0.5
309085,309085,,Furniture,2,3,0.5,0.574074,1.75
433561,433561,,Furniture,3,3,0.5625,0.648148,5.25
291242,291242,,Furniture,2,2,0.75,0.833333,0.5
379947,379947,,Furniture,2,2,0.75,0.833333,0.5
543378,543378,,Furniture,2,2,0.75,0.833333,0.5
365464,365464,,Furniture,2,2,0.666667,0.75,0.5
291262,291262,,Furniture,2,2,0.75,0.833333,0.5
291273,291273,,Furniture,2,1,1,1,1
291915,291915,,Furniture,1,2,0.666667,0.75,0
291286,291286,,Furniture,2,5,0.340909,0.432222,50
424754,424754,,Furniture,2,4,0.375,0.45,54
291299,291299,,Furniture,1,6,0.285714,0.408333,0
377113,377113,,Furniture,2,5,0.375,0.547222,5
291332,291332,,Furniture,1,3,0.454545,0.533333,0
291340,291340,,Furniture,1,5,0.278689,0.329412,0
342066,342066,,Furniture,3,4,0.377778,0.465686,64
291342,291342,,Furniture,1,1,1,1,0
291354,291354,,Furniture,4,2,0.642857,0.722222,4.5
291360,291360,,Furniture,8,2,0.9,0.944444,14.833333
291383,291383,,Furniture,7,2,0.818182,0.888889,9.333333
414438,414438,,Furniture,2,2,0.5625,0.611111,0
528011,528011,,Furniture,2,3,0.45,0.537037,0.333333
291355,291355,,Furniture,3,2,0.6,0.666667,3
291357,291357,,Furniture,2,1,1,1,0
291369,291369,,Furniture,2,1,1,1,0
522134,522134,,Furniture,2,1,1,1,0
345321,345321,,Furniture,2,3,0.529412,0.592593,0
356917,356917,,Furniture,2,3,0.529412,0.592593,0
404755,404755,,Furniture,2,3,0.529412,0.592593,0
428698,428698,,Furniture,2,3,0.529412,0.592593,0
291361,291361,,Furniture,3,2,0.714286,0.8,6.5
291363,291363,,Furniture,1,6,0.258065,0.35625,0
315328,315328,,Furniture,2,5,0.333333,0.472917,7
291365,291365,,Furniture,1,2,0.666667,0.75,0
355037,355037,,Furniture,2,1,1,1,1
291367,291367,,Furniture,1,2,0.666667,0.75,0
291378,291378,,Furniture,7,2,0.888889,0.9375,12.666667
291381,291381,,Furniture,5,2,0.727273,0.8125,3.5
309176,309176,,Furniture,2,3,0.533333,0.604167,0
309181,309181,,Furniture,3,2,0.615385,0.6875,1.416667
383572,383572,,Furniture,2,3,0.533333,0.604167,0
414442,414442,,Furniture,2,2,0.571429,0.625,0.583333
531774,531774,,Furniture,3,2,0.615385,0.6875,1.416667
531777,531777,,Furniture,2,2,0.571429,0.625,0.583333
291382,291382,,Furniture,1,3,0.5,0.566667,0
404108,404108,,Furniture,1,1,1,1,0
291397,291397,,Furniture,1,1,1,1,0
291417,291417,,Furniture,3,1,1,1,0.5
292248,292248,,Furniture,3,1,1,1,0.5
442409,442409,,Furniture,2,2,0.75,0.833333,0
466678,466678,,Furniture,2,2,0.75,0.833333,0
291423,291423,,Furniture,1,2,0.666667,0.75,0
437331,437331,,Furniture,2,1,1,1,1
291438,291438,,Furniture,1,10,0.182482,0.244302,0
291452,291452,,Furniture,2,1,1,1,0
291453,291453,,Furniture,2,1,1,1,0
400721,400721,,Furniture,2,1,1,1,0
291458,291458,,Furniture,4,6,0.357143,0.523333,30.333333
291464,291464,,Furniture,4,5,0.394737,0.53,57.166667
291465,291465,,Furniture,5,6,0.357143,0.545556,23.333333
374953,374953,,Furniture,3,7,0.288462,0.439524,14.5
291460,291460,,Furniture,1,8,0.227273,0.311349,0
291463,291463,,Furniture,2,8,0.246914,0.355119,51
519449,519449,,Furniture,3,9,0.208333,0.333254,37
529030,529030,,Furniture,2,6,0.3125,0.417778,0
293253,293253,,Furniture,2,7,0.288462,0.417302,1.666667
291469,291469,,Furniture,2,2,0.583333,0.642857,10
291474,291474,,Furniture,3,2,0.714286,0.8,1.5
291483,291483,,Furniture,2,3,0.571429,0.708333,0.5
475813,475813,,Furniture,2,2,0.666667,0.75,1
485644,485644,,Furniture,2,2,0.666667,0.75,1
291485,291485,,Furniture,1,3,0.454545,0.533333,0
523240,523240,,Furniture,3,2,0.714286,0.8,4
291489,291489,,Furniture,4,2,0.833333,0.9,7
291491,291491,,Furniture,1,3,0.5,0.566667,0
291493,291493,,Furniture,1,3,0.5,0.566667,0
291530,291530,,Furniture,2,2,0.625,0.7,0
291499,291499,,Furniture,1,5,0.32,0.414583,0
454187,454187,,Furniture,3,4,0.444444,0.604167,17
291504,291504,,Furniture,1,1,1,1,0
291506,291506,,Furniture,2,3,0.545455,0.638889,1
511643,511643,,Furniture,3,3,0.6,0.722222,3
291514,291514,,Furniture,1,2,0.666667,0.75,0
291523,291523,,Furniture,1,4,0.4,0.520833,0
291524,291524,,Furniture,1,4,0.4375,0.511905,0
291525,291525,,Furniture,1,2,0.666667,0.75,0
361654,361654,,Furniture,2,1,1,1,1
291542,291542,,Furniture,1,2,0.666667,0.75,0
477381,477381,,Furniture,2,1,1,1,1
291546,291546,,Furniture,1,2,0.666667,0.75,0
364864,364864,,Furniture,2,1,1,1,1
291550,291550,,Furniture,1,3,0.5,0.611111,0
291582,291582,,Furniture,2,3,0.470588,0.5625,16
291587,291587,,Furniture,1,4,0.4,0.486111,0
359473,359473,,Furniture,3,3,0.6,0.722222,11
291588,291588,,Furniture,1,2,0.666667,0.75,0
291592,291592,,Furniture,1,2,0.666667,0.75,0
